Date,SPY,VEA,EEM,IEF,TLT,TIP,LQD,VNQ,GLD,DBC
2015-01-26,170.14149475097656,27.675704956054688,31.928783416748047,85.06140899658203,98.89376831054688,85.56289672851562,82.66339874267578,56.64035415649414,122.98999786376953,14.566887855529785
2015-01-27,167.89732360839844,27.6971492767334,31.75653648376465,85.17853546142578,99.04828643798828,85.83283233642578,82.72428131103516,56.659542083740234,124.4000015258789,14.642977714538574
2015-01-28,165.74415588378906,27.332794189453125,31.412029266357422,85.83409118652344,100.66759490966797,86.16268157958984,83.28551483154297,56.282432556152344,123.41999816894531,14.431620597839355
2015-01-29,167.27622985839844,27.70428466796875,31.412029266357422,85.52970886230469,100.00517272949219,86.0652847290039,83.08943176269531,56.480587005615234,120.76000213623047,14.363984107971191
2015-01-30,165.17276000976562,27.25421714782715,30.55079460144043,86.27892303466797,101.7790298461914,86.68749237060547,83.77237701416016,55.317352294921875,123.44999694824219,14.710614204406738
2015-02-02,167.21820068359375,27.611417770385742,31.098854064941406,86.1710205078125,101.39482116699219,86.62749481201172,83.850341796875,55.170326232910156,122.41999816894531,14.913520812988281
2015-02-03,169.6364288330078,28.004335403442383,31.686071395874023,85.44401550292969,99.24853515625,86.23018646240234,83.17231750488281,55.64968490600586,121.05000305175781,15.327783584594727
2015-02-04,168.99044799804688,27.80430030822754,31.52947998046875,85.58472442626953,99.41818237304688,86.4101333618164,83.28755950927734,55.41960144042969,121.58000183105469,14.989607810974121
2015-02-05,170.69642639160156,28.097204208374023,31.717388153076172,85.27204895019531,98.3266830444336,86.0352783203125,83.02315521240234,56.08430480957031,121.79000091552734,15.192511558532715
2015-02-06,170.22434997558594,27.76144027709961,31.17713737487793,84.31836700439453,96.58612060546875,85.36051177978516,82.15530395507812,54.4544792175293,118.63999938964844,15.234786033630371
2015-02-09,169.4625244140625,27.632843017578125,31.130165100097656,84.27920532226562,96.43122100830078,85.21056365966797,82.20951080322266,54.07102584838867,119.16999816894531,15.38696575164795
2015-02-10,171.2678680419922,27.86858558654785,31.0518798828125,84.06819152832031,95.66421508789062,84.92572784423828,81.9858169555664,54.243595123291016,118.47000122070312,15.192511558532715
2015-02-11,171.3671875,27.71857261657715,30.824811935424805,84.03685760498047,95.84119415283203,84.76830291748047,82.0400390625,54.08378982543945,117.06999969482422,15.074151039123535
2015-02-12,173.01519775390625,28.147212982177734,31.482507705688477,84.06819152832031,95.5240707397461,84.6333236694336,82.2502212524414,54.72932434082031,117.33999633789062,15.302421569824219
2015-02-13,173.72738647460938,28.34723663330078,31.8426570892334,83.78671264648438,94.54320526123047,84.46090698242188,81.92474365234375,54.36501693725586,117.9800033569336,15.471508026123047
2015-02-17,174.00064086914062,28.411531448364258,31.77219581604004,83.19258117675781,93.11975860595703,84.03356170654297,81.54505920410156,54.23079299926758,116.01000213623047,15.479963302612305
2015-02-18,174.0172576904297,28.604419708251953,31.764366149902344,83.5912857055664,93.67293548583984,84.38592529296875,81.836669921875,54.735713958740234,116.33999633789062,15.293966293334961
2015-02-19,173.89303588867188,28.618715286254883,31.63126564025879,83.38025665283203,93.05335235595703,84.31843566894531,81.82306671142578,53.559715270996094,115.94000244140625,15.243241310119629
2015-02-20,174.93649291992188,28.904476165771484,31.8426570892334,83.3333511352539,93.3262710571289,84.3259506225586,81.94512176513672,54.07741165161133,115.27999877929688,15.18405818939209
2015-02-23,174.91163635253906,28.790157318115234,31.52164649963379,83.71636962890625,94.39570617675781,84.48339080810547,82.2231216430664,54.51201629638672,115.43000030517578,15.082608222961426
2015-02-24,175.4084930419922,28.961620330810547,31.975767135620117,84.27142333984375,95.63471984863281,84.99317169189453,82.75870513916016,53.43826675415039,115.26000213623047,15.09106159210205
2015-02-25,175.25949096679688,28.990192413330078,31.913124084472656,84.34957885742188,96.0477523803711,85.13562774658203,82.83329772949219,53.45103454589844,115.69999694824219,15.319332122802734
2015-02-26,175.0524444580078,28.911617279052734,31.920949935913086,83.84928894042969,94.73494720458984,85.07564544677734,82.38581085205078,52.869441986083984,116.06999969482422,15.192511558532715
2015-02-27,174.45620727539062,28.933046340942383,31.897464752197266,84.14634704589844,95.53144836425781,85.57044219970703,82.58245086669922,53.28488540649414,116.16000366210938,15.361601829528809
2015-03-02,175.55764770507812,28.975914001464844,31.85049819946289,83.51997375488281,93.75205993652344,84.87323760986328,81.86653900146484,53.59165573120117,115.68000030517578,15.141788482666016
2015-03-03,174.83712768554688,28.811599731445312,31.607769012451172,83.33988952636719,93.4121322631836,84.99317169189453,81.81900024414062,53.48940658569336,115.47000122070312,15.234786033630371
